gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	significant	significant_up	significant_down
CITED1	6.699081498878801	-0.058433239428526025	0.20549374571943074	-0.28435531808499603	0.7761380972050078	0.8651654086562374	FALSE	FALSE	FALSE
CITED2	90.37128866429542	0.09924893481868881	0.07853649799026043	1.2637300791155344	0.20632692507237255	0.31177679903803246	FALSE	FALSE	FALSE
CITED4	0.738610838449869	0.40579376819042096	0.591072213854453	0.6865383935817098	0.49237366209345196	0.6219259277600646	FALSE	FALSE	FALSE
CITF22-1A6.3	8.613909280902412	-0.610092977202647	0.13129408928966818	-4.646766510993702	3.3717843539660685e-6	1.7466961747102417e-5	TRUE	FALSE	TRUE
CIZ1	132.75591945116585	-0.06013753578079669	0.035267154061540885	-1.7051995654613128	0.08815721104366478	0.15539123880681974	FALSE	FALSE	FALSE
CKAP2	54.510374891413285	-0.31160531164505845	0.06506450617817272	-4.789175080984371	1.6746832091805603e-6	9.178593167589717e-6	FALSE	FALSE	FALSE
CKAP2L	6.624740103640771	-0.928572635915462	0.16831445922564797	-5.516891657362524	3.4504800145654766e-8	2.5459106819799037e-7	TRUE	FALSE	TRUE
CKAP4	79.54533885039697	-0.3971695321117003	0.04922333344282553	-8.068724816717774	7.103616888046685e-16	1.6892651860150755e-14	FALSE	FALSE	FALSE
CKAP5	263.9393298280079	-0.16953360321302877	0.02706001822688744	-6.265095677007947	3.725965638505858e-10	3.822663318171844e-9	FALSE	FALSE	FALSE
CKB	144.15059879363983	-0.33410167770551774	0.07601248550756695	-4.3953526249613075	1.1059307567719747e-5	5.184351208584029e-5	FALSE	FALSE	FALSE
CKLF	19.249831397909443	0.25344371061142956	0.09614855238966286	2.6359597135097155	0.008389969190794355	0.020427380067314316	FALSE	FALSE	FALSE
CKM	8.91501713354808	1.0586473495485815	0.3029465824629643	3.494501707006392	4.7494757242641663e-4	0.001589182396012913	TRUE	TRUE	FALSE
CKMT1A	8.538893618642087	-0.701469176589718	0.1661365619808502	-4.222244448940584	2.4188157152325762e-5	1.0663675994410856e-4	TRUE	FALSE	TRUE
CKMT1B	21.835017792562198	-0.7127537557208555	0.12923138431789277	-5.515330192297344	3.481257303269213e-8	2.56510562923855e-7	TRUE	FALSE	TRUE
CKMT2	15.189844785394655	0.41065597782903646	0.12104149805439338	3.392687503293265	6.921054590649927e-4	0.002230911447569609	FALSE	FALSE	FALSE
CKMT2-AS1	1.5403186822140023	-0.47971197305923424	0.32875709169866507	-1.4591684412968728	0.14451875253230617	0.2336176863226693	FALSE	FALSE	FALSE
CKS1B	15.576773397287175	0.13094219415798586	0.09508713129778297	1.3770758710546869	0.16848879182025722	0.26500883484942633	FALSE	FALSE	FALSE
CKS1BP1	2.9501132720454075	0.976281213438586	0.25707498106227317	3.7976516011182517	1.4607343879649738e-4	5.472356527335309e-4	TRUE	TRUE	FALSE
CKS1BP7	9.22774437614826	0.06296142019099356	0.12632223081846256	0.49841916013560034	0.6181886348260986	0.736500449973916	FALSE	FALSE	FALSE
CKS2	14.92144974286403	0.052099517042712096	0.1429362928538956	0.36449467103478306	0.7154886524224856	0.8172190540445556	FALSE	FALSE	FALSE
CLASP1	234.95164876693983	0.08301111311605851	0.028260482196657707	2.937356572276605	0.00331023252973383	0.009001509510679713	FALSE	FALSE	FALSE
CLASP2	226.27722512179704	0.08104156327542728	0.033689292252463476	2.405558498175373	0.016147766458890975	0.03631182844763658	FALSE	FALSE	FALSE
CLASRP	125.94323914701583	-0.26554688631620177	0.040825983315531264	-6.50435984024862	7.802492471114735e-11	8.975157516826854e-10	FALSE	FALSE	FALSE
CLC	0.19738044350890044	0.375596329682536	3.1990819820749206	0.11740753497005559	0.9065371133279645	NA	FALSE	FALSE	FALSE
CLCA1	4.576103831716465	-1.023656898682114	2.759868386632459	-0.3709078677955225	0.7107061548496625	0.8129517290122978	FALSE	FALSE	FALSE
CLCA2	11.187387145316654	2.097332509973109	0.27208435038200396	7.7083908244942165	1.2741405049387496e-14	2.548872532860293e-13	TRUE	TRUE	FALSE
CLCA4	10.438268060589817	1.8662535812440701	0.28355234965951304	6.5816897073328775	4.651315282382609e-11	5.518314303906019e-10	TRUE	TRUE	FALSE
CLCC1	120.0259385165233	-0.049674260146264915	0.03651929181280062	-1.3602196997931175	0.17376041037285786	0.2715557842364154	FALSE	FALSE	FALSE
CLCF1	6.04647344132184	-0.1999471134863501	0.15976349107821772	-1.2515194312351319	0.21074502885848703	0.31731788711692666	FALSE	FALSE	FALSE
CLCN1	1.993431345772543	0.9433616857903167	0.32924970626048905	2.865186112099268	0.004167642199866678	0.011030939950384223	TRUE	TRUE	FALSE
CLCN2	38.32470189822735	-0.11141625545415346	0.06606611709664136	-1.6864356549239004	0.09171191880189555	0.160592757687487	FALSE	FALSE	FALSE
CLCN3	172.1807810590774	-0.2172041908252935	0.055050428971966485	-3.945549469485535	7.961719171118223e-5	3.163689405048729e-4	FALSE	FALSE	FALSE
CLCN4	14.374816336508301	0.13874680589776867	0.10311018185101192	1.3456169255743293	0.17842609028178696	0.2774586874861855	FALSE	FALSE	FALSE
CLCN5	45.736497947335565	0.17286353471464372	0.06007826165368654	2.877305866655954	0.0040108661700233	0.010656568212252067	FALSE	FALSE	FALSE
CLCN6	79.90909474347986	-0.1648579967268203	0.04842440223478623	-3.4044405117796717	6.629973953285818e-4	0.00214380269557985	FALSE	FALSE	FALSE
CLCN7	165.2973510707641	-0.11147028109993593	0.03513630151920695	-3.1725103747473726	0.0015112715954176323	0.004484896215326844	FALSE	FALSE	FALSE
CLCNKA	18.825072804754964	-0.28685454780363207	0.1207572707004885	-2.375463987713923	0.017526902602555603	0.03898586790956643	FALSE	FALSE	FALSE
CLCNKB	6.373077755030285	0.8998437965638689	0.1780646976020603	5.0534654464460065	4.338648389760368e-7	2.645801855572803e-6	TRUE	TRUE	FALSE
CLDN1	41.536115605494	0.592394710822885	0.10387877372832319	5.70275032676252	1.1788959756056056e-8	9.379362553331896e-8	TRUE	TRUE	FALSE
CLDN10	3.6298522094109136	0.26046939083690274	0.2620333214173772	0.9940315583834342	0.32020750364870976	0.44365727756343737	FALSE	FALSE	FALSE
CLDN11	32.60852659460357	0.5119144634623392	0.09534373265748612	5.369146447216896	7.911016123802706e-8	5.499930377132279e-7	FALSE	FALSE	FALSE
CLDN12	50.02394730202989	-0.2270831731012685	0.0633842012532754	-3.5826462842668367	3.4013103129023e-4	0.0011745669288584718	FALSE	FALSE	FALSE
CLDN15	22.346875920437864	0.22028627851973306	0.08197201955683212	2.687335016395517	0.0072024673384908896	0.017883733872050965	FALSE	FALSE	FALSE
CLDN16	2.895835367221475	1.0125440615963797	0.2548852965596775	3.9725479471088594	7.1107917204447e-5	2.849209738087801e-4	TRUE	TRUE	FALSE
CLDN18	0.10719253158815821	-0.0461325382346808	3.2001060388956812	-0.014415940495084531	0.9884981420356549	NA	FALSE	FALSE	FALSE
CLDN2	0.5275738902610951	0.5811623613466327	3.196400619088931	0.18181774771157477	0.8557257560090259	0.9224763040735747	FALSE	FALSE	FALSE
CLDN20	0.385254844225402	0.039453890381155605	3.199443390560977	0.01233148568827715	0.9901611473166007	0.9952751676287869	FALSE	FALSE	FALSE
CLDN24	0.1923331565703093	0.10826809585794371	3.1999271798487587	0.0338345499046828	0.9730090848696602	NA	FALSE	FALSE	FALSE
CLDN3	23.087687306509658	-0.5942222660823602	0.10540254838284782	-5.637646102483211	1.723903286987062e-8	1.336986908500225e-7	TRUE	FALSE	TRUE
CLDN34	6.456187142673632	-0.6908405345187744	0.15931914768687713	-4.336205312098075	1.449635494283881e-5	6.653684858190501e-5	TRUE	FALSE	TRUE
CLDN4	16.838247937276968	0.0236235863164408	0.10884398978629943	0.21704079722566713	0.8281765510598479	0.90294110507986	FALSE	FALSE	FALSE
CLDN5	5.973221386993378	0.6336327043870291	0.17961887975824162	3.527650908634261	4.192646942221179e-4	0.0014185078261644993	TRUE	TRUE	FALSE
CLDN7	30.74246829332856	-0.628987532902192	0.09669739327935487	-6.504699987982844	7.784858716796339e-11	8.959657107552196e-10	TRUE	FALSE	TRUE
CLDN8	16.784520410841328	-1.045852853508187	0.1466009492944862	-7.134011468147584	9.74852033808888e-13	1.4780567958066497e-11	TRUE	FALSE	TRUE
CLDN9	0.6130460791218261	0.9496053845613536	1.1117067670993745	0.8541869247041015	0.3930014267384967	0.5222485498723809	FALSE	FALSE	FALSE
CLDND1	98.50467557733715	0.21408948661221677	0.04319605100553933	4.9562282113418785	7.187478990781612e-7	4.209139300255228e-6	FALSE	FALSE	FALSE
CLDND2	3.6942388848594874	0.012721466844105066	0.20929184155126881	0.06078338625057572	0.9515317217054367	0.97905255004727	FALSE	FALSE	FALSE
CLEC10A	19.567864744090397	0.5601338598842923	0.12690855935615716	4.413680706218785	1.0162781318891564e-5	4.7974829867554495e-5	FALSE	FALSE	FALSE
CLEC11A	14.32992431948014	0.4387712959554302	0.1116462735029093	3.9300129076318573	8.494130164732328e-5	3.355446175268757e-4	FALSE	FALSE	FALSE
CLEC12A	10.913217295836558	0.5524435648049517	0.1362944780965198	4.053308487037364	5.0498341823186845e-5	2.0816702737308095e-4	FALSE	FALSE	FALSE
CLEC12B	1.8056746447710017	0.38952656786284806	0.32980639494125785	1.1810764552707567	0.23757235228377788	0.3495524366560127	FALSE	FALSE	FALSE
CLEC14A	16.244147260676563	0.29221599232874745	0.10323041343063814	2.830716090516204	0.004644392649701084	0.012156899482178334	FALSE	FALSE	FALSE
CLEC16A	118.56623984585326	-0.20838958404158361	0.03607565686205255	-5.776459867063031	7.62886882035874e-9	6.251958110864551e-8	FALSE	FALSE	FALSE
CLEC17A	6.503325820949206	0.15142908222614926	0.21248903054697368	0.7126442331463023	0.47606593299193684	0.6057666268787668	FALSE	FALSE	FALSE
CLEC18A	5.829781055661034	-0.2593175988542856	0.16784238157199255	-1.545006668908929	0.12234465028405302	0.20324739689798152	FALSE	FALSE	FALSE
CLEC18B	11.361862274068786	-0.5955207160172344	0.12991624455225836	-4.583881854571992	4.5642219218437436e-6	2.3056544268727656e-5	TRUE	FALSE	TRUE
CLEC18C	0.9902634705853018	-0.7454231463423034	0.6157256251902887	-1.2106417466577455	0.22603273726271633	0.33578399809178955	FALSE	FALSE	FALSE
CLEC1A	8.199284982402235	0.9290390847593252	0.14690231793330624	6.32419622664572	2.545540821192102e-10	2.6726938105547677e-9	TRUE	TRUE	FALSE
CLEC2B	46.17457765119335	0.8558431287939834	0.07878288410838065	10.863312995962556	1.7237960859125024e-27	1.6289116960958275e-25	TRUE	TRUE	FALSE
CLEC2D	40.108310804357735	0.45958621499792357	0.06974890748377645	6.589152885367029	4.4234311056414544e-11	5.271173847956036e-10	FALSE	FALSE	FALSE
CLEC3A	9.123645080367563	3.1858291491394484	0.26792677840922907	11.89067090663644	1.32339228438856e-32	2.127797519936681e-30	TRUE	TRUE	FALSE
CLEC3B	16.42273778497754	0.23101226613338546	0.11235855456887199	2.0560273939069122	0.03977987579491176	0.07907163243854358	FALSE	FALSE	FALSE
CLEC4A	10.328657442459969	0.805639587891292	0.12485243777458797	6.452734141609761	1.0984997361548914e-10	1.2307424241007351e-9	TRUE	TRUE	FALSE
CLEC4C	1.6508341950276029	0.7304586205446726	0.3727337089698114	1.959733190120012	0.050026983694300545	0.09589247007951114	FALSE	FALSE	FALSE
CLEC4D	0.5702083108817191	0.3110998574477398	0.968495942874599	0.32121957736277384	0.7480439970626516	0.843580628982718	FALSE	FALSE	FALSE
CLEC4E	4.003830099458592	1.40362994195675	0.28641697187884135	4.900652125288533	9.551906143675573e-7	5.432835740905232e-6	TRUE	TRUE	FALSE
CLEC4F	19.365003229193455	0.734328260704261	0.10840392087775494	6.774000928733465	1.2526886699146006e-11	1.6199986430558263e-10	TRUE	TRUE	FALSE
CLEC4G	0.7715311990367169	0.06519648569073819	0.6012655880268027	0.1084320922218351	0.9136529452929592	0.9587391855983818	FALSE	FALSE	FALSE
CLEC4M	0.8837402006054036	0.881256545718191	1.2255700759138164	0.7190584716758065	0.472104893369851	0.6016569941396673	FALSE	FALSE	FALSE
CLEC5A	3.0234444831060823	0.2707394885925321	0.2469412411685282	1.0963721058150935	0.27291596592259354	0.38966033703129743	FALSE	FALSE	FALSE
CLEC6A	0.5446654515194361	0.964153899068182	1.4508566366289188	0.6645411233107112	0.5063440378597096	0.6352889759892525	FALSE	FALSE	FALSE
CLEC7A	33.6803378872172	0.5861428266833772	0.09855695239690852	5.947249914170063	2.7268492244354895e-9	2.4097607276645866e-8	TRUE	TRUE	FALSE
CLEC9A	4.648995928263145	0.8312142898784433	0.19484298479704035	4.266072451847747	1.9894419685140908e-5	8.914835110573229e-5	TRUE	TRUE	FALSE
CLECL1	2.528727871288155	0.9899686705847288	0.2872706013573796	3.4461189760004585	5.686999184555766e-4	0.0018643700156916307	TRUE	TRUE	FALSE
CLGN	56.65498073379727	-1.2301380342865371	0.14029161727565045	-8.768435763838362	1.81165483009831e-18	6.235160273876691e-17	TRUE	FALSE	TRUE
CLHC1	55.694891460319354	0.0419834813680546	0.05505927838887108	0.7625141955463869	0.44575317401086756	0.5767672892957866	FALSE	FALSE	FALSE
CLIC1	124.11705748809908	-0.12314629567052214	0.037448283346939996	-3.2884363357762503	0.0010074556692790085	0.0031294164352099535	FALSE	FALSE	FALSE
CLIC2	23.261082040259534	0.8105177554556308	0.0922789034911872	8.783348357981266	1.5867876417938772e-18	5.505207687995021e-17	TRUE	TRUE	FALSE
CLIC3	2.3087533441522448	0.7475792927606103	0.2777915829891758	2.6911517070326063	0.007120580645291697	0.01771429831794432	TRUE	TRUE	FALSE
CLIC4	96.4642223984863	0.45565403726111836	0.06725123733885814	6.775400056436418	1.2406248133305286e-11	1.605361057249624e-10	FALSE	FALSE	FALSE
CLIC5	17.8000261084189	0.694283107504767	0.1017093148285152	6.8261506694381735	8.722332348304453e-12	1.1557358575905255e-10	TRUE	TRUE	FALSE
CLIC6	27.418259287203345	0.7023420729419394	0.10664093368146713	6.586045795883703	4.516945522785132e-11	5.367765652973286e-10	TRUE	TRUE	FALSE
CLINT1	223.0235234510075	-0.1989069636941347	0.030711680485497047	-6.4765900318631004	9.381864635034669e-11	1.066661074204865e-9	FALSE	FALSE	FALSE
CLIP1	266.66049139614967	-0.16079885612382272	0.038571895632669446	-4.1688087527549476	3.0619577291028355e-5	1.3193975854704118e-4	FALSE	FALSE	FALSE
CLIP2	58.98422823609883	0.12357098410659084	0.07838212333631225	1.5765199875536398	0.11490601614160763	0.19310843352347398	FALSE	FALSE	FALSE
CLIP3	66.18757737916233	0.5394998781271991	0.0851747634518129	6.334034357869604	2.3883229321476813e-10	2.518669484734302e-9	FALSE	FALSE	FALSE
CLIP4	115.23985406508564	0.5979261789679626	0.060446089731793724	9.891891793514354	4.514154028126473e-23	2.6428654493474146e-21	TRUE	TRUE	FALSE
CLK1	301.7405603716488	0.2554945077014598	0.027699468002590884	9.223805586358626	2.867386800116042e-20	1.2281878450994061e-18	FALSE	FALSE	FALSE
CLK2	176.42589308697023	-0.2991087011049791	0.035896526187994854	-8.33252497855941	7.9136155205817e-17	2.136577022442766e-15	FALSE	FALSE	FALSE
CLK2P1	1.0239690216811173	0.044102055483333756	0.43770138661879343	0.10075831795740571	0.919742315839684	0.9621243662717466	FALSE	FALSE	FALSE
CLK3	96.31034370427577	-0.17936224282960786	0.03979249352696355	-4.50743914070304	6.5614742321753116e-06	3.2158089702506165e-5	FALSE	FALSE	FALSE
CLK4	98.67807934849367	0.12891317376226408	0.0401315746252743	3.212263036424102	0.001316937394120697	0.003964428693073972	FALSE	FALSE	FALSE
CLMN	149.9234259732051	0.20339072969365116	0.0570806286769568	3.5632181075776956	0.00036633605510198313	0.001255401671253734	FALSE	FALSE	FALSE
CLMP	28.7732298175776	0.5682528670044639	0.0977404078422128	5.813899077665225	6.103421953048201e-9	5.085004871555433e-8	FALSE	FALSE	FALSE
CLN3	6.594459538892106	0.1280574015865881	0.14774459113255192	0.8667484921441145	0.38607982954440856	0.514956350370475	FALSE	FALSE	FALSE
CLN5	27.467667351113956	0.24688940618590213	0.07686343311834676	3.2120528080728077	0.001317901478683797	0.003966665315308403	FALSE	FALSE	FALSE
CLN6	46.08849582569228	-0.031065183143691135	0.057579414059604046	-0.5395189174994665	0.5895288473296465	0.7113637085251882	FALSE	FALSE	FALSE
CLN8	20.616553202848962	-0.142576549360117	0.08825979685019157	-1.6154189613887324	0.106219996755355	0.18098140214267486	FALSE	FALSE	FALSE
CLNK	10.338450133165189	0.38575510199368396	0.14654530282249376	2.6323266223069486	0.008480229329835592	0.020626161764654306	FALSE	FALSE	FALSE
CLNS1A	87.6414630975134	0.1682320464090539	0.0428968190008326	3.921783720275124	8.789587150441072e-5	3.4569487980330943e-4	FALSE	FALSE	FALSE
CLOCK	154.26803291251684	-0.08011079928530707	0.037900764788971905	-2.1136987533459255	0.03454100506057836	0.0700938074814129	FALSE	FALSE	FALSE
CLP1	14.269445700968554	-0.16687115352572754	0.09995454997973865	-1.66947030985136	0.09502420966124885	0.16517116556285652	FALSE	FALSE	FALSE
CLPB	44.723013620589875	-0.20338745092679716	0.057436766369008734	-3.541067225479102	3.9851202772480065e-4	0.0013554068621401837	FALSE	FALSE	FALSE
CLPP	55.3902327163268	-0.35071893442546065	0.05201402857096378	-6.742775825313507	1.5538886806016614e-11	1.985678032239786e-10	FALSE	FALSE	FALSE
CLPSL1	0.29409637560991536	0.18085413647408868	3.197479059320494	0.05656147643779176	0.9548945227404676	0.9807105066762966	FALSE	FALSE	FALSE
CLPTM1	140.7701938078941	-0.19642624150810584	0.03588434435911112	-5.473870151907422	4.403117508331521e-8	3.184463468177329e-7	FALSE	FALSE	FALSE
CLPTM1L	109.81317940485864	-0.3883860023851734	0.04132716982014146	-9.397836921218042	5.5696266221846326e-21	2.564051401174528e-19	FALSE	FALSE	FALSE
CLPX	101.62818205364049	-0.0120313866990247	0.038482425846561585	-0.31264626473904344	0.7545494246981022	0.8486514593401864	FALSE	FALSE	FALSE
CLRN1-AS1	1.6689319330014352	-0.012751492554693666	0.49779059620146	-0.02561617807165853	0.9795634820692294	0.991776058951534	FALSE	FALSE	FALSE
CLRN3	0.9759321970404713	0.2848255033547731	1.0973745840470384	0.25955175880268444	0.7952095520838727	0.8791956124991084	FALSE	FALSE	FALSE
CLSPN	15.094882601886999	-0.9118878731536291	0.11880415884134415	-7.675555149305849	1.6470377476738663e-14	3.2406783811537397e-13	TRUE	FALSE	TRUE
CLSTN1	279.11957610628536	-0.12559436999576715	0.03549462765449324	-3.5384050571909085	4.025520180312573e-4	0.0013677626917652482	FALSE	FALSE	FALSE
CLSTN2	40.283162026692025	1.1724577623366295	0.15302830045542656	7.661705441720814	1.8348007859253363e-14	3.587185384098128e-13	TRUE	TRUE	FALSE
CLSTN3	97.30200903774583	0.10635534402386312	0.05087534209309015	2.0905086756813813	0.036572129881279204	0.0735985931526397	FALSE	FALSE	FALSE
CLTA	109.44121246457216	-0.02654883903193891	0.04825268733363235	-0.5502043616425534	0.5821792123157712	0.7049034016715348	FALSE	FALSE	FALSE
CLTB	61.96618845035405	-0.03564407292218041	0.05062041612065826	-0.7041442100598223	0.48134297038568097	0.6107499585959656	FALSE	FALSE	FALSE
CLTC	584.3065400413884	-0.20741569067494894	0.03184356173195919	-6.513583261221062	7.337890074613345e-11	8.476935209519813e-10	FALSE	FALSE	FALSE
CLTCL1	60.24299893273835	0.30899656324236807	0.07942586321557565	3.890377148356543	1.0008853943156708e-4	3.8875417793257633e-4	FALSE	FALSE	FALSE
CLU	282.80252810900555	0.6690608378558562	0.0911565247249015	7.3396922477573	2.140855474817216e-13	3.589473245520383e-12	TRUE	TRUE	FALSE
CLUAP1	47.007245139505656	0.06683274368417959	0.056877251264317294	1.1750346966240965	0.2399808348374706	0.35225419584230167	FALSE	FALSE	FALSE
CLUH	71.58209972840142	-0.3917235994002376	0.049177821477548116	-7.9654524668010565	1.6462030516380595e-15	3.698377971589363e-14	FALSE	FALSE	FALSE
CLUHP3	1.9606560905886226	-0.08091862906808348	0.2668721055590953	-0.30321126630510703	0.761728863656047	0.8539709978149581	FALSE	FALSE	FALSE
CLUL1	22.09354472829453	-0.04682225688649767	0.09138313305898477	-0.5123730749773644	0.6083899312229308	0.727643003674811	FALSE	FALSE	FALSE
CLVS1	0.5678889109384586	0.009246342052687612	0.9745830889976772	0.009487484604516516	0.9924301960760296	0.9960824885475748	FALSE	FALSE	FALSE
